customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0019-EFAEP,2014-02-01,No,Two year,Yes,Bank transfer (automatic),101.3,7439.47
5619-PTMIK,2016-04-01,2019-06-01,Month-to-month,No,Electronic check,53.1,2017.8
3737-XBQDD,2018-02-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),84.85,1781.85
5882-CMAZQ,2019-09-01,No,Month-to-month,No,Electronic check,34.25,171.25
5846-QFDFI,2017-05-01,No,Month-to-month,No,Credit card (automatic),88.6,3069.99
4445-KWOKW,2016-08-01,No,One year,Yes,Bank transfer (automatic),60.15,2526.3
3511-APPBJ,2018-03-01,No,One year,Yes,Credit card (automatic),99.95,2390.8
7967-HYCDE,2019-06-01,No,Month-to-month,No,Bank transfer (automatic),70.7,605.19
2430-RRYUW,2014-08-01,No,One year,Yes,Mailed check,54.8,3616.8
3948-XHGNA,2017-11-01,No,Month-to-month,Yes,Bank transfer (automatic),49.55,1337.85
3723-BFBGR,2018-02-01,No,Month-to-month,No,Credit card (automatic),54.8,1315.2
0565-IYCGT,2014-01-01,2015-05-01,One year,Yes,Credit card (automatic),78.6,1257.6
5447-WZAFP,2015-09-01,No,One year,Yes,Mailed check,100.3,5315.9
5110-CHOPY,2015-02-01,No,Two year,No,Electronic check,53.6,3216.0
5445-UTODQ,2019-04-01,No,Month-to-month,Yes,Electronic check,81.1,867.77
4425-OWHWB,2018-06-01,No,One year,Yes,Credit card (automatic),19.35,394.74
7892-QVYKW,2018-03-01,No,Month-to-month,No,Electronic check,85.6,2106.62
9675-ICXCT,2014-02-01,No,Two year,Yes,Electronic check,80.8,5817.6
1024-VRZHF,2019-02-01,No,Month-to-month,Yes,Electronic check,74.95,926.38
4703-MQYKT,2018-05-01,No,Two year,No,Mailed check,19.6,436.3
9497-QCMMS,2019-12-01,No,Month-to-month,Yes,Electronic check,93.55,196.46
5692-ICXLW,2017-07-01,No,Month-to-month,Yes,Electronic check,90.7,2811.7
0602-DDUML,2015-05-01,2019-06-01,Two year,No,Mailed check,69.75,3725.35
2208-MPXIO,2016-05-01,2019-02-01,Two year,Yes,Bank transfer (automatic),20.0,706.2
1960-UYCNN,2019-04-01,No,Month-to-month,Yes,Electronic check,95.25,1000.12
0348-SDKOL,2015-02-01,2018-06-01,Month-to-month,Yes,Credit card (automatic),102.1,4084.0
3190-FZATL,2018-12-01,No,Month-to-month,No,Mailed check,19.95,279.3
7336-RLLRH,2017-11-01,2020-01-01,One year,No,Mailed check,80.85,2102.1
4373-MAVJG,2018-11-01,No,Month-to-month,Yes,Bank transfer (automatic),90.9,1445.31
8901-HJXTF,2018-12-01,No,Month-to-month,No,Mailed check,29.2,408.8
7710-JSYOA,2014-05-01,No,Two year,Yes,Bank transfer (automatic),93.3,6630.83
5419-KLXBN,2017-12-01,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2317.9
3424-NMNBO,2015-03-01,2019-03-01,One year,Yes,Electronic check,108.85,5590.54
9885-MFVSU,2017-03-01,No,Two year,Yes,Credit card (automatic),46.35,1622.25
4514-GFCFI,2018-06-01,No,Month-to-month,Yes,Electronic check,84.75,1813.65
0607-MVMGC,2016-05-01,No,One year,No,Credit card (automatic),78.75,3898.13
3365-SAIGS,2018-09-01,No,Month-to-month,Yes,Electronic check,83.55,1477.16
9828-AOQLM,2019-11-01,No,Month-to-month,Yes,Electronic check,45.7,137.1
8022-BECSI,2018-04-01,No,One year,No,Mailed check,19.6,431.2
8000-REIQB,2019-10-01,No,Month-to-month,Yes,Electronic check,69.95,282.6
9993-LHIEB,2014-07-01,No,Two year,No,Mailed check,67.85,5000.55
0266-CLZKZ,2014-07-01,2014-09-01,Two year,Yes,Bank transfer (automatic),105.65,228.2
7615-ESMYF,2019-08-01,No,Month-to-month,No,Electronic check,44.6,294.36
3858-VOBET,2017-12-01,No,Month-to-month,Yes,Electronic check,74.95,1948.7
7020-OZKXZ,2019-05-01,No,Month-to-month,No,Credit card (automatic),75.5,679.5
3977-QCRSL,2019-09-01,No,Month-to-month,No,Mailed check,20.15,105.79
0017-DINOC,2015-08-01,No,Two year,No,Credit card (automatic),45.2,2611.66
1447-PJGGA,2015-02-01,2017-05-01,Two year,Yes,Electronic check,95.25,2571.75
8565-CLBZW,2017-12-01,No,Month-to-month,Yes,Mailed check,89.85,2499.63
9139-WQQDY,2015-10-01,2017-04-01,One year,No,Mailed check,100.45,1826.18
0224-HJAPT,2019-05-01,No,Month-to-month,No,Electronic check,47.15,428.59
8086-OVPWV,2019-10-01,No,Month-to-month,Yes,Electronic check,80.2,352.88
9430-FRQOC,2019-06-01,No,Month-to-month,Yes,Mailed check,87.1,696.8
7639-OPLNG,2014-04-01,No,Two year,Yes,Bank transfer (automatic),79.25,5547.5
3074-GQWYX,2019-06-01,No,Month-to-month,Yes,Bank transfer (automatic),75.9,607.2
1492-QGCLU,2015-09-01,No,Month-to-month,No,Electronic check,85.7,4542.1
6845-RGTYS,2015-11-01,2019-06-01,Month-to-month,Yes,Electronic check,98.75,4585.95
7328-OWMOM,2017-07-01,No,One year,No,Credit card (automatic),20.1,635.56
4418-LZMSV,2019-01-01,No,Month-to-month,No,Bank transfer (automatic),61.8,867.67
5155-AZQPB,2017-10-01,No,Month-to-month,No,Mailed check,49.9,1397.2
8861-HGGKB,2019-02-01,No,Month-to-month,No,Electronic check,86.45,1099.64
1087-GRUYI,2016-12-01,No,Two year,No,Bank transfer (automatic),20.4,775.2
7065-YUNRY,2019-10-01,No,Month-to-month,Yes,Mailed check,45.3,181.2
7694-VLBWQ,2014-04-01,2014-10-01,One year,No,Electronic check,104.1,637.09
2546-KZAAT,2015-10-01,No,One year,Yes,Mailed check,75.4,4156.05
0181-RITDD,2014-12-01,No,Two year,No,Mailed check,108.15,6772.35
5989-PGKJB,2018-10-01,2020-01-01,Month-to-month,Yes,Electronic check,86.25,1293.75
4795-KTRTH,2019-05-01,No,Month-to-month,Yes,Electronic check,81.0,729.0
8272-ONJLV,2019-02-01,No,One year,No,Electronic check,95.7,1205.82
1488-PBLJN,2014-02-01,No,Two year,Yes,Bank transfer (automatic),116.85,8413.2
0308-GIQJT,2014-03-01,No,One year,No,Bank transfer (automatic),105.75,7508.25
3778-FOAQW,2018-02-01,No,One year,No,Mailed check,20.15,483.6
4452-ROHMO,2018-11-01,No,Two year,No,Mailed check,19.6,294.0
6481-OGDOO,2014-03-01,2017-10-01,One year,Yes,Credit card (automatic),90.6,4129.55
3090-LETTY,2019-12-01,No,Month-to-month,No,Bank transfer (automatic),60.95,121.9
5349-AZPEW,2019-09-01,No,Month-to-month,No,Mailed check,25.05,137.78
3753-TSEMP,2018-08-01,No,Month-to-month,No,Electronic check,88.15,1729.5
8305-VHZBZ,2019-09-01,No,Month-to-month,Yes,Mailed check,20.2,101.0
9720-JJJOR,2016-09-01,No,One year,Yes,Bank transfer (automatic),60.3,2472.3
8100-HZZLJ,2016-07-01,No,Month-to-month,Yes,Electronic check,63.95,2777.35
8775-ERLNB,2020-01-01,No,Month-to-month,No,Electronic check,74.3,78.76
8309-IEYJD,2020-01-01,No,Month-to-month,Yes,Mailed check,70.6,70.6
9172-JITSM,2017-11-01,No,Month-to-month,Yes,Electronic check,90.8,2451.6
6298-QDFNH,2018-02-01,2019-07-01,Month-to-month,Yes,Electronic check,79.35,1389.42
7398-HPYZQ,2014-03-01,2016-03-01,Two year,No,Bank transfer (automatic),90.55,2173.2
3546-GHEAE,2019-07-01,No,Two year,No,Mailed check,19.45,136.15
7361-YPXFS,2017-10-01,No,Month-to-month,No,Bank transfer (automatic),64.45,1858.74
6557-BZXLQ,2018-10-01,No,Month-to-month,No,Electronic check,69.65,1125.54
2550-QHZGP,2019-07-01,No,One year,No,Mailed check,19.5,136.5
7519-JTWQH,2014-05-01,No,Two year,Yes,Bank transfer (automatic),110.5,8158.22
2538-OIMXF,2020-01-01,No,Month-to-month,No,Mailed check,24.7,24.7
8543-MSDMF,2019-11-01,No,Month-to-month,Yes,Electronic check,77.4,232.2
9961-JBNMK,2018-03-01,No,Month-to-month,Yes,Bank transfer (automatic),96.8,2226.4
1170-SASML,2014-05-01,2017-10-01,Month-to-month,Yes,Bank transfer (automatic),85.4,3501.4
4872-JCVCA,2014-03-01,No,Two year,Yes,Bank transfer (automatic),47.6,3717.56
5346-BZCHP,2014-05-01,No,Two year,No,Mailed check,19.4,1459.07
2038-LLMLM,2016-02-01,No,Month-to-month,Yes,Electronic check,103.85,4984.8
6173-ITPWD,2016-02-01,2017-02-01,Month-to-month,Yes,Bank transfer (automatic),83.35,1050.21
9734-UYXQI,2019-11-01,No,Month-to-month,Yes,Electronic check,49.4,148.2
1216-BGTSP,2016-05-01,No,Month-to-month,Yes,Credit card (automatic),108.45,4880.25
4138-NAXED,2015-11-01,No,Month-to-month,No,Bank transfer (automatic),81.0,4296.24
2189-UXTKY,2018-02-01,No,Month-to-month,Yes,Electronic check,79.2,2071.87
0744-BIKKF,2014-02-01,No,Two year,No,Bank transfer (automatic),86.65,6737.9
7483-IQWIB,2017-01-01,No,Month-to-month,Yes,Electronic check,92.95,3439.15
5248-KWLAR,2014-03-01,2016-11-01,Two year,No,Electronic check,90.35,2891.2
4958-GZWIY,2019-04-01,No,Month-to-month,No,Electronic check,48.7,487.0
7996-MHXLW,2014-08-01,2018-12-01,Two year,Yes,Credit card (automatic),25.15,1307.8
7833-PKIHD,2015-11-01,2019-03-01,One year,Yes,Bank transfer (automatic),76.4,3208.8
7061-OVMIM,2017-08-01,No,One year,No,Bank transfer (automatic),19.55,586.5
5153-RTHKF,2017-04-01,No,Month-to-month,No,Electronic check,85.35,2901.9
1852-QSWCD,2014-10-01,No,Two year,Yes,Mailed check,24.8,1587.2
4832-VRBMR,2014-09-01,2018-12-01,One year,Yes,Bank transfer (automatic),103.15,5681.5
9079-LWTFD,2016-03-01,No,Month-to-month,No,Mailed check,100.75,4735.25
6356-ELRKD,2019-11-01,No,Month-to-month,Yes,Electronic check,95.6,306.88
8624-GIOUT,2015-10-01,2019-01-01,Month-to-month,Yes,Credit card (automatic),59.75,2539.97
3392-EHMNK,2014-07-01,No,Two year,No,Credit card (automatic),94.1,6304.7
5986-WWXDV,2016-11-01,No,One year,No,Bank transfer (automatic),19.35,754.65
3061-BCKYI,2018-12-01,No,Month-to-month,No,Mailed check,19.9,278.6
6179-GJPSO,2016-04-01,2019-02-01,Month-to-month,Yes,Credit card (automatic),108.15,3787.41
7901-TBKJX,2015-06-01,No,Month-to-month,Yes,Electronic check,101.05,5658.8
7228-PAQPD,2018-12-01,No,One year,No,Credit card (automatic),59.1,827.4
3177-LASXD,2019-09-01,No,Month-to-month,No,Electronic check,71.35,356.75
7746-QYVCO,2018-10-01,No,One year,Yes,Mailed check,55.85,893.6
5804-HYIEZ,2014-04-01,No,Month-to-month,Yes,Electronic check,106.05,7423.5
9919-FZDED,2014-02-01,No,Two year,Yes,Credit card (automatic),84.1,6600.17
5934-TSSAU,2018-03-01,No,Month-to-month,Yes,Credit card (automatic),75.3,1749.22
3486-KHMLI,2018-05-01,No,Month-to-month,No,Mailed check,24.7,523.89
4897-QSUYC,2019-11-01,No,Month-to-month,Yes,Mailed check,20.15,60.45
1084-UQCHV,2019-12-01,No,Month-to-month,No,Bank transfer (automatic),69.75,139.5
8290-YWKHZ,2017-03-01,No,Month-to-month,Yes,Electronic check,93.2,3490.34
2955-BJZHG,2018-08-01,2019-10-01,Month-to-month,No,Electronic check,80.85,1131.9
3806-DXQOM,2019-09-01,No,Month-to-month,Yes,Electronic check,33.65,169.93
6784-XYJAE,2017-02-01,2019-06-01,One year,No,Electronic check,55.8,1718.64
3933-DQPWX,2015-12-01,No,Two year,No,Credit card (automatic),39.7,1985.0
6661-EIPZC,2016-02-01,No,Month-to-month,Yes,Credit card (automatic),29.5,1416.0
8957-THMOA,2015-12-01,No,Two year,No,Credit card (automatic),20.15,1007.5
2251-PYLPB,2014-02-01,2016-06-01,Two year,No,Credit card (automatic),79.55,2227.4
5555-RNPGT,2019-04-01,No,Month-to-month,No,Credit card (automatic),24.8,257.92
1057-FOGLZ,2018-08-01,No,Month-to-month,No,Mailed check,19.65,353.7
9300-RENDD,2019-09-01,No,Month-to-month,Yes,Electronic check,79.95,403.75
0761-AETCS,2019-11-01,No,Month-to-month,No,Electronic check,19.3,59.64
8087-LGYHQ,2019-05-01,No,Month-to-month,Yes,Electronic check,94.05,846.45
4137-BTIKL,2019-12-01,No,Month-to-month,No,Mailed check,90.75,181.5
2190-BCXEC,2016-10-01,No,Month-to-month,Yes,Credit card (automatic),78.85,3217.08
6227-FBDXH,2014-05-01,2017-10-01,One year,No,Bank transfer (automatic),99.5,4079.5
2153-MREFK,2016-09-01,2019-02-01,One year,Yes,Electronic check,99.2,2876.8
2911-WDXMV,2018-08-01,No,Month-to-month,Yes,Credit card (automatic),80.55,1449.9
7206-PQBBZ,2019-03-01,No,Month-to-month,Yes,Electronic check,70.2,772.2
3106-ULWFW,2019-03-01,No,Month-to-month,Yes,Credit card (automatic),85.2,937.2
0925-VYDLG,2019-09-01,No,Month-to-month,No,Electronic check,75.25,376.25
4547-FZJWE,2015-07-01,No,One year,No,Credit card (automatic),59.45,3269.75
7422-WNBTY,2017-05-01,No,Month-to-month,Yes,Electronic check,93.35,3080.55
0842-IWYCP,2016-04-01,No,Month-to-month,No,Bank transfer (automatic),44.95,2109.05
3521-HTQTV,2017-04-01,No,Two year,No,Bank transfer (automatic),26.1,887.4
3744-ZBHON,2019-11-01,No,Month-to-month,No,Electronic check,20.2,60.6
3373-DIUUN,2017-08-01,No,Two year,No,Mailed check,21.25,637.5
8383-SGHJU,2017-05-01,No,One year,No,Electronic check,59.4,2156.22
7607-QKKTJ,2016-05-01,2016-06-01,One year,Yes,Credit card (automatic),95.0,103.55
7707-PYBBH,2016-10-01,2018-05-01,Month-to-month,Yes,Mailed check,61.9,1258.43
8984-HPEMB,2014-03-01,2017-01-01,Two year,Yes,Electronic check,118.65,4155.12
4349-GFQHK,2019-09-01,No,Month-to-month,No,Electronic check,54.35,277.19
4139-DETXS,2014-02-01,No,Two year,No,Bank transfer (automatic),64.45,4733.21
9779-DPNEJ,2018-04-01,No,Month-to-month,Yes,Electronic check,80.15,1869.1
9805-FILKB,2016-04-01,2019-02-01,One year,Yes,Bank transfer (automatic),20.2,686.8
5793-YOLJN,2015-07-01,No,Two year,No,Mailed check,21.0,1155.0
0673-IGUQO,2020-01-01,No,Month-to-month,No,Mailed check,20.45,20.45
4123-FCVCB,2019-02-01,No,One year,Yes,Mailed check,75.85,946.61
8819-IMISP,2017-07-01,No,Month-to-month,Yes,Electronic check,80.45,2618.65
7802-EFKNY,2019-08-01,No,Month-to-month,Yes,Electronic check,24.95,149.7
8311-UEUAB,2014-07-01,2015-10-01,Two year,Yes,Electronic check,75.5,1132.5
5858-EAFCZ,2020-01-01,No,Month-to-month,No,Mailed check,44.45,46.23
8035-BUYVG,2016-06-01,2019-08-01,One year,Yes,Electronic check,42.35,1609.3
1163-ONYEY,2016-09-01,No,Month-to-month,Yes,Credit card (automatic),74.55,3331.64
9787-XVQIU,2019-10-01,No,Month-to-month,Yes,Electronic check,75.3,301.2
8945-MUQUF,2015-08-01,2019-09-01,One year,Yes,Electronic check,94.8,4645.2
5656-MJEFC,2016-08-01,No,Two year,No,Credit card (automatic),48.15,2143.64
6082-OQFBA,2018-03-01,No,One year,No,Mailed check,19.65,492.63
8051-HJRLT,2019-09-01,No,Month-to-month,Yes,Electronic check,70.55,356.28
8974-OVACP,2020-01-01,No,Month-to-month,No,Mailed check,20.15,20.15
4010-YLMVT,2015-06-01,2017-09-01,Month-to-month,Yes,Credit card (automatic),106.6,3079.67
1379-FRVEB,2018-11-01,No,Month-to-month,Yes,Electronic check,91.0,1365.0
8612-GXIDD,2019-02-01,No,Two year,Yes,Bank transfer (automatic),25.4,304.8
6288-CHQJB,2015-08-01,No,Two year,No,Bank transfer (automatic),69.95,4079.48
8160-HOWOX,2019-07-01,No,Month-to-month,Yes,Electronic check,66.85,467.95
3023-GFLBR,2017-03-01,2019-11-01,Month-to-month,No,Credit card (automatic),86.15,3004.91
6648-INWPS,2018-10-01,No,Month-to-month,No,Electronic check,20.15,338.52
4223-BKEOR,2018-05-01,No,One year,No,Mailed check,64.85,1416.32
4079-VTGLK,2017-08-01,No,Two year,No,Electronic check,74.85,2245.5
1763-WQFUK,2019-11-01,No,Month-to-month,Yes,Mailed check,50.5,162.11
1391-UBDAR,2019-03-01,No,Month-to-month,No,Electronic check,72.9,825.96
8894-JVDCV,2014-12-01,No,One year,Yes,Credit card (automatic),115.05,7133.1
2023-VQFDL,2018-08-01,No,Month-to-month,No,Electronic check,19.0,342.0
1345-GKDZZ,2019-08-01,No,Month-to-month,No,Mailed check,19.55,117.3
2014-MKGMH,2016-04-01,No,One year,Yes,Electronic check,101.1,4929.64
5628-FCGYG,2018-05-01,No,Month-to-month,Yes,Electronic check,84.1,1766.1
2560-WBWXF,2014-06-01,No,Two year,Yes,Bank transfer (automatic),24.15,1642.2
0248-IPDFW,2020-01-01,No,Month-to-month,Yes,Electronic check,50.1,54.61
7978-DKUQH,2018-01-01,No,Month-to-month,Yes,Electronic check,74.6,1865.0
4335-UPJSI,2018-02-01,No,Two year,No,Mailed check,19.75,474.0
0524-IAVZO,2017-05-01,No,Month-to-month,Yes,Electronic check,85.0,2805.0
2737-YNGYW,2019-11-01,No,Month-to-month,No,Electronic check,80.55,260.98
1784-EZDKJ,2015-11-01,2019-05-01,One year,Yes,Bank transfer (automatic),106.8,4844.45
9297-FVVDH,2015-05-01,No,Two year,Yes,Electronic check,84.5,4816.5
8007-YYPWD,2018-11-01,No,Two year,No,Bank transfer (automatic),25.05,375.75
7101-HRBLJ,2014-02-01,No,Two year,Yes,Bank transfer (automatic),83.7,6026.4
5159-YFPKQ,2019-11-01,No,Month-to-month,Yes,Electronic check,75.8,241.04
6635-CPNUN,2017-10-01,No,Month-to-month,No,Credit card (automatic),96.6,2704.8
4021-RQSNY,2017-05-01,2019-07-01,Month-to-month,Yes,Electronic check,98.5,2561.0
5453-YBTWV,2014-04-01,No,Two year,Yes,Credit card (automatic),101.1,7643.16
5039-LZRQT,2019-01-01,No,One year,No,Mailed check,20.2,273.1
2931-VUVJN,2015-03-01,2016-08-01,One year,Yes,Electronic check,94.05,1710.77
9061-TIHDA,2018-11-01,No,Month-to-month,Yes,Electronic check,95.25,1428.75
8699-ASUFO,2019-06-01,No,Month-to-month,Yes,Mailed check,74.4,613.06
6418-PIQSP,2014-12-01,No,Two year,No,Mailed check,81.0,5022.0
8220-OCUFY,2018-05-01,No,One year,Yes,Electronic check,60.25,1277.9
3995-WFCSM,2019-12-01,No,Month-to-month,No,Electronic check,60.85,133.87
1895-QTKDO,2020-01-01,No,Month-to-month,No,Credit card (automatic),43.95,43.95
2038-OEQZH,2019-10-01,No,Month-to-month,No,Electronic check,86.05,344.2
1178-PZGAB,2018-07-01,No,One year,No,Credit card (automatic),20.25,384.75
7927-AUXBZ,2017-07-01,No,Month-to-month,No,Electronic check,85.15,2692.44
2626-VEEWG,2014-07-01,2018-11-01,Two year,Yes,Credit card (automatic),19.4,1008.8
2878-RMWXY,2014-02-01,2018-03-01,Two year,Yes,Credit card (automatic),102.65,5029.85
1657-DYMBM,2015-09-01,No,Two year,No,Credit card (automatic),19.9,1107.43
7311-MQJCH,2019-09-01,No,One year,No,Electronic check,19.55,102.64
7375-WMVMT,2014-03-01,No,Two year,Yes,Credit card (automatic),95.5,6780.5
1136-XGEQU,2015-12-01,2017-05-01,One year,Yes,Credit card (automatic),84.15,1430.55
2530-FMFXO,2015-06-01,No,Two year,Yes,Electronic check,103.2,5894.78
6844-DZKRF,2019-12-01,No,Month-to-month,Yes,Credit card (automatic),50.2,100.4
4695-WJZUE,2019-11-01,No,Month-to-month,Yes,Electronic check,88.55,265.65
7619-ODSGN,2018-01-01,No,Month-to-month,No,Electronic check,54.75,1409.81
5970-GHJAW,2016-04-01,No,Two year,No,Credit card (automatic),19.95,917.7
8879-XUAHX,2014-03-01,No,Two year,Yes,Electronic check,116.25,8253.75
3689-MOZGR,2017-09-01,No,Month-to-month,Yes,Electronic check,31.2,904.8
4195-PNGZS,2014-05-01,No,Two year,No,Bank transfer (automatic),24.45,1720.79
5003-XZWWO,2014-03-01,No,Two year,No,Credit card (automatic),84.2,5978.2
3988-RQIXO,2019-10-01,No,Month-to-month,Yes,Electronic check,91.3,365.2
7622-FWGEW,2015-06-01,No,Two year,Yes,Bank transfer (automatic),85.65,4796.4
6922-NCEDI,2015-06-01,2019-04-01,One year,Yes,Mailed check,21.2,975.2
2514-GINMM,2019-09-01,No,Month-to-month,Yes,Electronic check,79.5,413.4
9891-NQDBD,2017-10-01,No,One year,No,Mailed check,25.55,715.4
6131-IUNXN,2018-07-01,No,Month-to-month,No,Mailed check,20.2,418.34
8548-AWOFC,2014-08-01,No,Month-to-month,No,Electronic check,63.85,4214.1
9798-DRYDS,2018-09-01,No,One year,Yes,Mailed check,61.95,1116.34
8532-UEFWH,2015-10-01,No,Two year,No,Mailed check,25.75,1339.0
6296-DDOOR,2018-07-01,No,One year,No,Electronic check,58.2,1216.38
7951-VRDVK,2017-02-01,No,One year,No,Bank transfer (automatic),85.85,3090.6
5931-FLJJF,2019-05-01,No,Month-to-month,Yes,Mailed check,70.1,630.9
4815-YOSUK,2014-02-01,No,One year,Yes,Credit card (automatic),104.9,7552.8
2659-VXMWZ,2014-05-01,2015-09-01,One year,Yes,Electronic check,111.3,1958.88
0380-NEAVX,2017-04-01,No,One year,Yes,Electronic check,99.85,3462.8
3207-OYBWH,2015-03-01,2019-06-01,Month-to-month,Yes,Bank transfer (automatic),95.25,4857.75
4285-GYRQC,2019-03-01,No,Month-to-month,Yes,Electronic check,86.25,986.7
7216-EWTRS,2019-11-01,No,Month-to-month,Yes,Electronic check,100.8,302.4
4365-MSDYN,2019-06-01,No,Month-to-month,Yes,Bank transfer (automatic),19.55,172.04
7036-TYDEC,2014-05-01,No,Two year,No,Electronic check,104.0,7319.52
5802-ADBRC,2015-12-01,No,One year,Yes,Mailed check,104.4,5533.2
8076-FEZKJ,2019-04-01,No,One year,No,Mailed check,19.5,195.0
5197-YPYBZ,2019-02-01,No,Two year,No,Credit card (automatic),25.25,306.03
8337-MSSXB,2018-09-01,No,Month-to-month,Yes,Electronic check,86.3,1467.1
4312-GVYNH,2014-04-01,2016-07-01,Two year,Yes,Bank transfer (automatic),49.85,1345.95
8495-LJDFO,2014-10-01,2019-04-01,Month-to-month,Yes,Bank transfer (automatic),108.95,6471.63
0839-JTCUD,2014-08-01,No,Two year,No,Credit card (automatic),89.9,6111.4
5494-WOZRZ,2014-03-01,No,Two year,Yes,Credit card (automatic),82.0,5822.0
1302-UHBDD,2018-06-01,No,Month-to-month,No,Electronic check,89.95,1799.0
2234-EOFPT,2014-02-01,2016-09-01,Two year,Yes,Bank transfer (automatic),79.35,2705.84
8619-IJNDK,2014-03-01,2018-09-01,Two year,No,Credit card (automatic),64.05,3804.57
8378-LKJAF,2016-12-01,No,Month-to-month,Yes,Credit card (automatic),101.15,3843.7
8182-BJDSI,2017-07-01,No,Month-to-month,Yes,Electronic check,89.95,2844.22
2528-HFYZX,2018-07-01,2019-11-01,Month-to-month,Yes,Electronic check,76.45,1223.2
1153-GNOLC,2017-05-01,No,One year,Yes,Electronic check,39.1,1290.3
3298-QEICA,2018-03-01,No,Two year,No,Mailed check,34.6,795.8
0788-DXBFY,2015-04-01,No,One year,Yes,Electronic check,19.55,1179.26
3597-YASZG,2014-04-01,No,Two year,Yes,Bank transfer (automatic),104.45,7311.5
3496-LFSZU,2019-10-01,No,Month-to-month,No,Electronic check,70.5,290.46
5242-UOWHD,2016-05-01,No,Two year,No,Mailed check,20.35,952.38
2482-CZGBB,2019-02-01,No,Month-to-month,Yes,Electronic check,70.0,840.0
6479-SZPLM,2017-02-01,No,Two year,No,Credit card (automatic),19.45,700.2
8097-VBQTZ,2015-08-01,No,Month-to-month,Yes,Mailed check,69.9,4114.31
4500-HKANN,2018-03-01,No,Two year,No,Mailed check,59.7,1455.49
9917-KWRBE,2016-09-01,No,One year,Yes,Credit card (automatic),78.35,3212.35
